time_s,drag_force_negative,drag_force_magnitude
35.25,-1.915528,1.915528
35.26,-1.915386,1.915386
35.27,-1.915223,1.915223
35.28,-1.915015,1.915015
35.29,-1.914776,1.914776
35.3,-1.914535,1.914535
35.31,-1.914298,1.914298
35.32,-1.913975,1.913975
35.33,-1.91368,1.91368
35.34,-1.913355,1.913355
35.35,-1.912934,1.912934
35.36,-1.912674,1.912674
35.37,-1.912392,1.912392
35.38,-1.912098,1.912098
35.39,-1.911803,1.911803
35.4,-1.911554,1.911554
35.41,-1.911316,1.911316
35.42,-1.911004,1.911004
35.43,-1.910663,1.910663
35.44,-1.910331,1.910331
35.45,-1.910016,1.910016
35.46,-1.909688,1.909688
35.47,-1.909306,1.909306
35.48,-1.908915,1.908915
35.49,-1.908525,1.908525
35.5,-1.908181,1.908181
35.51,-1.907869,1.907869
35.52,-1.907509,1.907509
35.53,-1.907073,1.907073
35.54,-1.906684,1.906684
35.55,-1.906288,1.906288
35.56,-1.90587,1.90587
35.57,-1.90535,1.90535
35.58,-1.904884,1.904884
35.59,-1.904424,1.904424
35.6,-1.903974,1.903974
35.61,-1.903437,1.903437
35.62,-1.902902,1.902902
35.63,-1.9023,1.9023
35.64,-1.901696,1.901696
35.65,-1.901137,1.901137
35.66,-1.900597,1.900597
35.67,-1.900037,1.900037
35.68,-1.899482,1.899482
35.69,-1.89896,1.89896
35.7,-1.898504,1.898504
35.71,-1.898038,1.898038
35.72,-1.897611,1.897611
35.73,-1.897183,1.897183
35.74,-1.896808,1.896808
35.75,-1.896409,1.896409
35.76,-1.896124,1.896124
35.77,-1.895813,1.895813
35.78,-1.895632,1.895632
35.79,-1.895468,1.895468
35.8,-1.895309,1.895309
35.81,-1.895193,1.895193
35.82,-1.895155,1.895155
35.83,-1.895144,1.895144
35.84,-1.895136,1.895136
35.85,-1.895063,1.895063
35.86,-1.895099,1.895099
35.87,-1.895148,1.895148
35.88,-1.895312,1.895312
35.89,-1.895511,1.895511
35.9,-1.895827,1.895827
35.91,-1.896091,1.896091
35.92,-1.896363,1.896363
35.93,-1.896648,1.896648
35.94,-1.897037,1.897037
35.95,-1.897358,1.897358
35.96,-1.897658,1.897658
35.97,-1.897927,1.897927
35.98,-1.898156,1.898156
35.99,-1.898388,1.898388
36.0,-1.898749,1.898749
36.01,-1.899122,1.899122
36.02,-1.899582,1.899582
36.03,-1.900087,1.900087
36.04,-1.900513,1.900513
36.05,-1.900904,1.900904
36.06,-1.901246,1.901246
36.07,-1.901558,1.901558
36.08,-1.901908,1.901908
36.09,-1.902228,1.902228
36.1,-1.902583,1.902583
36.11,-1.902958,1.902958
36.12,-1.903304,1.903304
36.13,-1.903622,1.903622
36.14,-1.904069,1.904069
36.15,-1.90449,1.90449
36.16,-1.904864,1.904864
36.17,-1.905193,1.905193
36.18,-1.905595,1.905595
36.19,-1.90586,1.90586
36.2,-1.906192,1.906192
36.21,-1.90658,1.90658
36.22,-1.907018,1.907018
36.23,-1.907423,1.907423
36.24,-1.907803,1.907803
36.25,-1.908201,1.908201
36.26,-1.908668,1.908668
36.27,-1.909165,1.909165
36.28,-1.90968,1.90968
36.29,-1.910134,1.910134
36.3,-1.910542,1.910542
36.31,-1.910881,1.910881
36.32,-1.911244,1.911244
36.33,-1.911664,1.911664
36.34,-1.912057,1.912057
36.35,-1.91236,1.91236
36.36,-1.912602,1.912602
36.37,-1.912813,1.912813
36.38,-1.912956,1.912956
36.39,-1.913107,1.913107
36.4,-1.913134,1.913134
36.41,-1.913083,1.913083
36.42,-1.913134,1.913134
36.43,-1.913217,1.913217
36.44,-1.913258,1.913258
36.45,-1.913127,1.913127
36.46,-1.912919,1.912919
36.47,-1.91269,1.91269
36.48,-1.912519,1.912519
36.49,-1.912326,1.912326
36.5,-1.912066,1.912066
36.51,-1.911834,1.911834
36.52,-1.911572,1.911572
36.53,-1.911366,1.911366
36.54,-1.911256,1.911256
36.55,-1.911092,1.911092
36.56,-1.910872,1.910872
36.57,-1.910675,1.910675
36.58,-1.91044,1.91044
36.59,-1.910186,1.910186
36.6,-1.909934,1.909934
36.61,-1.909671,1.909671
36.62,-1.909433,1.909433
36.63,-1.909052,1.909052
36.64,-1.908713,1.908713
36.65,-1.908376,1.908376
36.66,-1.908174,1.908174
36.67,-1.907976,1.907976
36.68,-1.907735,1.907735
36.69,-1.907456,1.907456
36.7,-1.907238,1.907238
36.71,-1.90707,1.90707
36.72,-1.906847,1.906847
36.73,-1.906592,1.906592
36.74,-1.906341,1.906341
36.75,-1.906053,1.906053
36.76,-1.905759,1.905759
36.77,-1.905507,1.905507
36.78,-1.905275,1.905275
36.79,-1.905075,1.905075
36.8,-1.904928,1.904928
36.81,-1.904777,1.904777
36.82,-1.904683,1.904683
36.83,-1.904574,1.904574
36.84,-1.904474,1.904474
36.85,-1.904487,1.904487
36.86,-1.904521,1.904521
36.87,-1.904534,1.904534
36.88,-1.90453,1.90453
36.89,-1.904547,1.904547
36.9,-1.904533,1.904533
36.91,-1.904449,1.904449
36.92,-1.90453,1.90453
36.93,-1.904603,1.904603
36.94,-1.904675,1.904675
36.95,-1.904767,1.904767
36.96,-1.904967,1.904967
36.97,-1.905235,1.905235
36.98,-1.90555,1.90555
36.99,-1.905764,1.905764
37.0,-1.906019,1.906019
37.01,-1.906309,1.906309
37.02,-1.906655,1.906655
37.03,-1.906955,1.906955
37.04,-1.907285,1.907285
37.05,-1.907566,1.907566
37.06,-1.907869,1.907869
37.07,-1.908129,1.908129
37.08,-1.908332,1.908332
37.09,-1.908421,1.908421
37.1,-1.908539,1.908539
37.11,-1.908733,1.908733
37.12,-1.908834,1.908834
37.13,-1.908871,1.908871
37.14,-1.908956,1.908956
37.15,-1.908991,1.908991
37.16,-1.908988,1.908988
37.17,-1.908946,1.908946
37.18,-1.908938,1.908938
37.19,-1.90887,1.90887
37.2,-1.90877,1.90877
37.21,-1.908663,1.908663
37.22,-1.90852,1.90852
37.23,-1.908391,1.908391
37.24,-1.908335,1.908335
37.25,-1.908264,1.908264
37.26,-1.908138,1.908138
37.27,-1.90795,1.90795
37.28,-1.907809,1.907809
37.29,-1.907609,1.907609
37.3,-1.907365,1.907365
37.31,-1.907148,1.907148
37.32,-1.906905,1.906905
37.33,-1.90669,1.90669
37.34,-1.906426,1.906426
37.35,-1.906141,1.906141
37.36,-1.905908,1.905908
37.37,-1.905674,1.905674
37.38,-1.905526,1.905526
37.39,-1.905358,1.905358
37.4,-1.905177,1.905177
37.41,-1.905017,1.905017
37.42,-1.904823,1.904823
37.43,-1.904687,1.904687
37.44,-1.904528,1.904528
37.45,-1.904409,1.904409
37.46,-1.904293,1.904293
37.47,-1.904138,1.904138
37.48,-1.903937,1.903937
37.49,-1.90374,1.90374
37.5,-1.903651,1.903651
37.51,-1.903544,1.903544
37.52,-1.903475,1.903475
37.53,-1.903395,1.903395
37.54,-1.903209,1.903209
37.55,-1.902908,1.902908
37.56,-1.902683,1.902683
37.57,-1.90248,1.90248
37.58,-1.902291,1.902291
37.59,-1.902031,1.902031
37.6,-1.901724,1.901724
37.61,-1.901403,1.901403
37.62,-1.901278,1.901278
37.63,-1.901057,1.901057
37.64,-1.90079,1.90079
37.65,-1.900534,1.900534
37.66,-1.900226,1.900226
37.67,-1.899974,1.899974
37.68,-1.899799,1.899799
37.69,-1.899568,1.899568
37.7,-1.899267,1.899267
37.71,-1.89895,1.89895
37.72,-1.898653,1.898653
37.73,-1.898417,1.898417
37.74,-1.898206,1.898206
37.75,-1.898008,1.898008
37.76,-1.897795,1.897795
37.77,-1.897583,1.897583
37.78,-1.897501,1.897501
37.79,-1.897481,1.897481
37.8,-1.897485,1.897485
37.81,-1.897421,1.897421
37.82,-1.897432,1.897432
37.83,-1.897403,1.897403
37.84,-1.897408,1.897408
37.85,-1.897485,1.897485
37.86,-1.897635,1.897635
37.87,-1.897754,1.897754
37.88,-1.897861,1.897861
37.89,-1.897911,1.897911
37.9,-1.89806,1.89806
37.91,-1.898231,1.898231
37.92,-1.89838,1.89838
37.93,-1.898495,1.898495
37.94,-1.898584,1.898584
37.95,-1.89862,1.89862
37.96,-1.898648,1.898648
37.97,-1.898675,1.898675
37.98,-1.898776,1.898776
37.99,-1.898985,1.898985
38.0,-1.899156,1.899156
38.01,-1.899232,1.899232
38.02,-1.899449,1.899449
38.03,-1.899718,1.899718
38.04,-1.900024,1.900024
38.05,-1.900341,1.900341
38.06,-1.900656,1.900656
38.07,-1.900977,1.900977
38.08,-1.901354,1.901354
38.09,-1.901746,1.901746
38.1,-1.902106,1.902106
38.11,-1.90252,1.90252
38.12,-1.903055,1.903055
38.13,-1.903574,1.903574
38.14,-1.904127,1.904127
38.15,-1.904634,1.904634
38.16,-1.905122,1.905122
38.17,-1.905578,1.905578
38.18,-1.906017,1.906017
38.19,-1.906437,1.906437
38.2,-1.906895,1.906895
38.21,-1.907319,1.907319
38.22,-1.907705,1.907705
38.23,-1.907994,1.907994
38.24,-1.90829,1.90829
38.25,-1.908717,1.908717
38.26,-1.90913,1.90913
38.27,-1.909426,1.909426
38.28,-1.909579,1.909579
38.29,-1.909724,1.909724
38.3,-1.90989,1.90989
38.31,-1.910051,1.910051
38.32,-1.910261,1.910261
38.33,-1.910423,1.910423
38.34,-1.910621,1.910621
38.35,-1.91082,1.91082
38.36,-1.911052,1.911052
38.37,-1.911245,1.911245
38.38,-1.911452,1.911452
38.39,-1.911584,1.911584
38.4,-1.911731,1.911731
38.41,-1.911953,1.911953
38.42,-1.912136,1.912136
38.43,-1.912269,1.912269
38.44,-1.912353,1.912353
38.45,-1.912534,1.912534
38.46,-1.912755,1.912755
38.47,-1.912985,1.912985
38.48,-1.9133,1.9133
38.49,-1.913566,1.913566
38.5,-1.91379,1.91379
38.51,-1.913936,1.913936
38.52,-1.914057,1.914057
38.53,-1.914118,1.914118
38.54,-1.913963,1.913963
38.55,-1.913777,1.913777
38.56,-1.913672,1.913672
38.57,-1.913572,1.913572
38.58,-1.913481,1.913481
38.59,-1.913342,1.913342
38.6,-1.913129,1.913129
38.61,-1.912776,1.912776
38.62,-1.912466,1.912466
38.63,-1.91207,1.91207
38.64,-1.911724,1.911724
38.65,-1.911262,1.911262
38.66,-1.910728,1.910728
38.67,-1.910241,1.910241
38.68,-1.909776,1.909776
38.69,-1.90931,1.90931
38.7,-1.908785,1.908785
38.71,-1.908229,1.908229
38.72,-1.907655,1.907655
38.73,-1.907159,1.907159
38.74,-1.906647,1.906647
38.75,-1.906149,1.906149
38.76,-1.905709,1.905709
38.77,-1.905275,1.905275
38.78,-1.904814,1.904814
38.79,-1.904361,1.904361
38.8,-1.903931,1.903931
38.81,-1.903504,1.903504
38.82,-1.902984,1.902984
38.83,-1.902499,1.902499
38.84,-1.902156,1.902156
38.85,-1.901865,1.901865
38.86,-1.901683,1.901683
38.87,-1.901577,1.901577
38.88,-1.901538,1.901538
38.89,-1.901522,1.901522
38.9,-1.901561,1.901561
38.91,-1.901515,1.901515
38.92,-1.901547,1.901547
38.93,-1.901596,1.901596
38.94,-1.901654,1.901654
38.95,-1.901769,1.901769
38.96,-1.901893,1.901893
38.97,-1.901967,1.901967
38.98,-1.902028,1.902028
38.99,-1.902112,1.902112
39.0,-1.902225,1.902225
39.01,-1.902296,1.902296
39.02,-1.902339,1.902339
39.03,-1.902361,1.902361
39.04,-1.902414,1.902414
39.05,-1.902508,1.902508
39.06,-1.902628,1.902628
39.07,-1.902815,1.902815
39.08,-1.903078,1.903078
39.09,-1.903269,1.903269
39.1,-1.903503,1.903503
39.11,-1.903752,1.903752
39.12,-1.904023,1.904023
39.13,-1.904235,1.904235
39.14,-1.904384,1.904384
39.15,-1.904525,1.904525
39.16,-1.904746,1.904746
39.17,-1.905081,1.905081
39.18,-1.905385,1.905385
39.19,-1.905635,1.905635
39.2,-1.905855,1.905855
39.21,-1.906125,1.906125
39.22,-1.906423,1.906423
39.23,-1.906646,1.906646
39.24,-1.906863,1.906863
39.25,-1.907031,1.907031
39.26,-1.907156,1.907156
39.27,-1.907309,1.907309
39.28,-1.907406,1.907406
39.29,-1.907566,1.907566
39.3,-1.907815,1.907815
39.31,-1.908009,1.908009
39.32,-1.908159,1.908159
39.33,-1.908337,1.908337
39.34,-1.908526,1.908526
39.35,-1.908577,1.908577
39.36,-1.908628,1.908628
39.37,-1.908604,1.908604
39.38,-1.908531,1.908531
39.39,-1.908518,1.908518
39.4,-1.908521,1.908521
39.41,-1.908587,1.908587
39.42,-1.908691,1.908691
39.43,-1.908809,1.908809
39.44,-1.908955,1.908955
39.45,-1.909063,1.909063
39.46,-1.909176,1.909176
39.47,-1.909223,1.909223
39.48,-1.909305,1.909305
39.49,-1.909317,1.909317
39.5,-1.909405,1.909405
39.51,-1.909573,1.909573
39.52,-1.909787,1.909787
39.53,-1.909942,1.909942
39.54,-1.910105,1.910105
39.55,-1.910226,1.910226
39.56,-1.910347,1.910347
39.57,-1.910462,1.910462
39.58,-1.910687,1.910687
39.59,-1.910821,1.910821
39.6,-1.910926,1.910926
39.61,-1.91092,1.91092
39.62,-1.910889,1.910889
39.63,-1.910863,1.910863
39.64,-1.910867,1.910867
39.65,-1.910739,1.910739
39.66,-1.91058,1.91058
39.67,-1.910513,1.910513
39.68,-1.91044,1.91044
39.69,-1.910365,1.910365
39.7,-1.910338,1.910338
39.71,-1.910182,1.910182
39.72,-1.910063,1.910063
39.73,-1.909921,1.909921
39.74,-1.909779,1.909779
39.75,-1.909618,1.909618
39.76,-1.909491,1.909491
39.77,-1.90932,1.90932
39.78,-1.909149,1.909149
39.79,-1.908989,1.908989
39.8,-1.908866,1.908866
39.81,-1.908677,1.908677
39.82,-1.908597,1.908597
39.83,-1.908555,1.908555
39.84,-1.908557,1.908557
39.85,-1.9085,1.9085
39.86,-1.90846,1.90846
39.87,-1.908379,1.908379
39.88,-1.908353,1.908353
39.89,-1.908351,1.908351
39.9,-1.908414,1.908414
39.91,-1.908457,1.908457
39.92,-1.908523,1.908523
39.93,-1.908479,1.908479
39.94,-1.90843,1.90843
39.95,-1.908406,1.908406
39.96,-1.908456,1.908456
39.97,-1.908481,1.908481
39.98,-1.908587,1.908587
39.99,-1.908663,1.908663
40.0,-1.908813,1.908813
40.01,-1.908921,1.908921
40.02,-1.909109,1.909109
40.03,-1.909258,1.909258
40.04,-1.909441,1.909441
40.05,-1.909574,1.909574
40.06,-1.90981,1.90981
40.07,-1.910017,1.910017
40.08,-1.910281,1.910281
40.09,-1.910512,1.910512
40.1,-1.910747,1.910747
40.11,-1.910978,1.910978
40.12,-1.911229,1.911229
40.13,-1.911508,1.911508
40.14,-1.911812,1.911812
40.15,-1.912187,1.912187
40.16,-1.912692,1.912692
40.17,-1.913143,1.913143
40.18,-1.913588,1.913588
40.19,-1.914024,1.914024
40.2,-1.914446,1.914446
40.21,-1.914791,1.914791
40.22,-1.915118,1.915118
40.23,-1.915459,1.915459
40.24,-1.915839,1.915839
40.25,-1.916155,1.916155
40.26,-1.916519,1.916519
40.27,-1.916942,1.916942
40.28,-1.917474,1.917474
40.29,-1.917933,1.917933
40.3,-1.918286,1.918286
40.31,-1.918632,1.918632
40.32,-1.918952,1.918952
40.33,-1.919263,1.919263
40.34,-1.919661,1.919661
40.35,-1.920059,1.920059
40.36,-1.920361,1.920361
40.37,-1.92063,1.92063
40.38,-1.92099,1.92099
40.39,-1.921262,1.921262
40.4,-1.921523,1.921523
40.41,-1.921742,1.921742
40.42,-1.921895,1.921895
40.43,-1.922067,1.922067
40.44,-1.922329,1.922329
40.45,-1.922748,1.922748
40.46,-1.923162,1.923162
40.47,-1.92351,1.92351
40.48,-1.923779,1.923779
40.49,-1.924006,1.924006
40.5,-1.924212,1.924212
40.51,-1.924409,1.924409
40.52,-1.924506,1.924506
40.53,-1.924633,1.924633
40.54,-1.924814,1.924814
40.55,-1.924889,1.924889
40.56,-1.92498,1.92498
40.57,-1.925033,1.925033
40.58,-1.925075,1.925075
40.59,-1.925032,1.925032
40.6,-1.924947,1.924947
40.61,-1.924869,1.924869
40.62,-1.92475,1.92475
40.63,-1.924529,1.924529
40.64,-1.924235,1.924235
40.65,-1.923962,1.923962
40.66,-1.923686,1.923686
40.67,-1.923448,1.923448
40.68,-1.923187,1.923187
40.69,-1.922911,1.922911
40.7,-1.922614,1.922614
40.71,-1.922398,1.922398
40.72,-1.922207,1.922207
40.73,-1.921952,1.921952
40.74,-1.921634,1.921634
40.75,-1.921299,1.921299
40.76,-1.92095,1.92095
40.77,-1.920545,1.920545
40.78,-1.920101,1.920101
40.79,-1.919742,1.919742
40.8,-1.919381,1.919381
40.81,-1.918956,1.918956
40.82,-1.918676,1.918676
40.83,-1.918509,1.918509
40.84,-1.918318,1.918318
40.85,-1.91813,1.91813
40.86,-1.91806,1.91806
40.87,-1.917995,1.917995
40.88,-1.917917,1.917917
40.89,-1.917781,1.917781
40.9,-1.917617,1.917617
40.91,-1.917592,1.917592
40.92,-1.917711,1.917711
40.93,-1.917928,1.917928
40.94,-1.918257,1.918257
40.95,-1.918532,1.918532
40.96,-1.918797,1.918797
40.97,-1.919017,1.919017
40.98,-1.919308,1.919308
40.99,-1.919534,1.919534
41.0,-1.919784,1.919784
41.01,-1.920067,1.920067
41.02,-1.920488,1.920488
41.03,-1.920861,1.920861
41.04,-1.921149,1.921149
41.05,-1.921462,1.921462
41.06,-1.921768,1.921768
41.07,-1.92203,1.92203
41.08,-1.922351,1.922351
41.09,-1.92258,1.92258
41.1,-1.922815,1.922815
41.11,-1.923012,1.923012
41.12,-1.923225,1.923225
41.13,-1.923404,1.923404
41.14,-1.923673,1.923673
41.15,-1.92388,1.92388
41.16,-1.923917,1.923917
41.17,-1.924003,1.924003
41.18,-1.924106,1.924106
41.19,-1.924199,1.924199
41.2,-1.924314,1.924314
41.21,-1.924357,1.924357
41.22,-1.924275,1.924275
41.23,-1.924172,1.924172
41.24,-1.924153,1.924153
41.25,-1.924139,1.924139
41.26,-1.924081,1.924081
41.27,-1.923962,1.923962
41.28,-1.923906,1.923906
41.29,-1.923795,1.923795
41.3,-1.923741,1.923741
41.31,-1.923646,1.923646
41.32,-1.923572,1.923572
41.33,-1.923528,1.923528
41.34,-1.923452,1.923452
41.35,-1.923356,1.923356
41.36,-1.923258,1.923258
41.37,-1.923132,1.923132
41.38,-1.923022,1.923022
41.39,-1.923011,1.923011
41.4,-1.923029,1.923029
41.41,-1.922845,1.922845
41.42,-1.922695,1.922695
41.43,-1.922548,1.922548
41.44,-1.922428,1.922428
41.45,-1.92234,1.92234
41.46,-1.922228,1.922228
41.47,-1.922113,1.922113
41.48,-1.921928,1.921928
41.49,-1.92175,1.92175
41.5,-1.921424,1.921424
41.51,-1.921086,1.921086
41.52,-1.92071,1.92071
41.53,-1.920411,1.920411
41.54,-1.920217,1.920217
41.55,-1.919953,1.919953
41.56,-1.919661,1.919661
41.57,-1.919392,1.919392
41.58,-1.919058,1.919058
41.59,-1.918765,1.918765
41.6,-1.918403,1.918403
41.61,-1.918081,1.918081
41.62,-1.91773,1.91773
41.63,-1.917354,1.917354
41.64,-1.916933,1.916933
41.65,-1.916524,1.916524
41.66,-1.916042,1.916042
41.67,-1.915501,1.915501
41.68,-1.914909,1.914909
41.69,-1.914389,1.914389
41.7,-1.913881,1.913881
41.71,-1.913495,1.913495
41.72,-1.913016,1.913016
41.73,-1.912587,1.912587
41.74,-1.912229,1.912229
41.75,-1.911766,1.911766
41.76,-1.911307,1.911307
41.77,-1.910804,1.910804
41.78,-1.910292,1.910292
41.79,-1.909803,1.909803
41.8,-1.909314,1.909314
41.81,-1.908772,1.908772
41.82,-1.908155,1.908155
41.83,-1.907653,1.907653
41.84,-1.907228,1.907228
41.85,-1.906839,1.906839
41.86,-1.906471,1.906471
41.87,-1.906213,1.906213
41.88,-1.905989,1.905989
41.89,-1.905684,1.905684
41.9,-1.905384,1.905384
41.91,-1.905123,1.905123
41.92,-1.905004,1.905004
41.93,-1.904922,1.904922
41.94,-1.90488,1.90488
41.95,-1.904927,1.904927
41.96,-1.90507,1.90507
41.97,-1.905167,1.905167
41.98,-1.905311,1.905311
41.99,-1.905453,1.905453
42.0,-1.905707,1.905707
42.01,-1.905988,1.905988
42.02,-1.906253,1.906253
42.03,-1.906593,1.906593
42.04,-1.907008,1.907008
42.05,-1.907331,1.907331
42.06,-1.90768,1.90768
42.07,-1.908037,1.908037
42.08,-1.908443,1.908443
42.09,-1.90889,1.90889
42.1,-1.909414,1.909414
42.11,-1.90992,1.90992
42.12,-1.910445,1.910445
42.13,-1.910949,1.910949
42.14,-1.91146,1.91146
42.15,-1.912046,1.912046
42.16,-1.912666,1.912666
42.17,-1.913258,1.913258
42.18,-1.913862,1.913862
42.19,-1.914397,1.914397
42.2,-1.914967,1.914967
42.21,-1.915594,1.915594
42.22,-1.916127,1.916127
42.23,-1.916547,1.916547
42.24,-1.916993,1.916993
42.25,-1.917459,1.917459
42.26,-1.917952,1.917952
42.27,-1.918444,1.918444
42.28,-1.918923,1.918923
42.29,-1.919443,1.919443
42.3,-1.919897,1.919897
42.31,-1.920361,1.920361
42.32,-1.920799,1.920799
42.33,-1.921191,1.921191
42.34,-1.9216,1.9216
42.35,-1.922009,1.922009
42.36,-1.922423,1.922423
42.37,-1.922774,1.922774
42.38,-1.923095,1.923095
42.39,-1.923411,1.923411
42.4,-1.923682,1.923682
42.41,-1.923995,1.923995
42.42,-1.924343,1.924343
42.43,-1.924631,1.924631
42.44,-1.924846,1.924846
42.45,-1.92505,1.92505
42.46,-1.925249,1.925249
42.47,-1.92539,1.92539
42.48,-1.92554,1.92554
42.49,-1.925731,1.925731
42.5,-1.925999,1.925999
42.51,-1.926293,1.926293
42.52,-1.926595,1.926595
42.53,-1.926943,1.926943
42.54,-1.927286,1.927286
42.55,-1.927549,1.927549
42.56,-1.92779,1.92779
42.57,-1.927911,1.927911
42.58,-1.928,1.928
42.59,-1.928119,1.928119
42.6,-1.928218,1.928218
42.61,-1.928213,1.928213
42.62,-1.928208,1.928208
42.63,-1.928055,1.928055
42.64,-1.927852,1.927852
42.65,-1.927668,1.927668
42.66,-1.927531,1.927531
42.67,-1.927321,1.927321
42.68,-1.927049,1.927049
42.69,-1.926837,1.926837
42.7,-1.926553,1.926553
42.71,-1.926176,1.926176
42.72,-1.925728,1.925728
42.73,-1.925211,1.925211
42.74,-1.924677,1.924677
42.75,-1.924134,1.924134
42.76,-1.923681,1.923681
42.77,-1.923172,1.923172
42.78,-1.922677,1.922677
42.79,-1.92222,1.92222
42.8,-1.921775,1.921775
42.81,-1.921307,1.921307
42.82,-1.920944,1.920944
42.83,-1.920545,1.920545
42.84,-1.920097,1.920097
42.85,-1.919706,1.919706
42.86,-1.919353,1.919353
42.87,-1.919038,1.919038
42.88,-1.91876,1.91876
42.89,-1.918447,1.918447
42.9,-1.918274,1.918274
42.91,-1.918105,1.918105
42.92,-1.917947,1.917947
42.93,-1.917749,1.917749
42.94,-1.917604,1.917604
42.95,-1.917473,1.917473
42.96,-1.917293,1.917293
42.97,-1.917155,1.917155
42.98,-1.917074,1.917074
42.99,-1.916972,1.916972
43.0,-1.916834,1.916834
43.01,-1.916764,1.916764
43.02,-1.916769,1.916769
43.03,-1.916899,1.916899
43.04,-1.91696,1.91696
43.05,-1.917054,1.917054
43.06,-1.917252,1.917252
43.07,-1.9174,1.9174
43.08,-1.917471,1.917471
43.09,-1.917429,1.917429
43.1,-1.917437,1.917437
43.11,-1.917464,1.917464
43.12,-1.917448,1.917448
43.13,-1.917436,1.917436
43.14,-1.917543,1.917543
43.15,-1.917653,1.917653
43.16,-1.91786,1.91786
43.17,-1.917962,1.917962
43.18,-1.918053,1.918053
43.19,-1.918171,1.918171
43.2,-1.918306,1.918306
43.21,-1.918373,1.918373
43.22,-1.918366,1.918366
43.23,-1.918284,1.918284
43.24,-1.918315,1.918315
43.25,-1.918452,1.918452
43.26,-1.918614,1.918614
43.27,-1.91863,1.91863
43.28,-1.918687,1.918687
43.29,-1.918715,1.918715
43.3,-1.918796,1.918796
43.31,-1.918757,1.918757
43.32,-1.918826,1.918826
43.33,-1.91885,1.91885
43.34,-1.91893,1.91893
43.35,-1.919007,1.919007
43.36,-1.919179,1.919179
43.37,-1.919328,1.919328
43.38,-1.919436,1.919436
43.39,-1.919505,1.919505
43.4,-1.919583,1.919583
43.41,-1.919575,1.919575
43.42,-1.919613,1.919613
43.43,-1.919651,1.919651
43.44,-1.919746,1.919746
43.45,-1.919736,1.919736
